datetime;temperature;humidity;pressure;magnetic;wind
2008-11-10, 08:00;-3;90;745;Геомагнитное поле спокойное;Ветер западный 2-5м/с
2008-11-10, 14:00;0;78;745;Геомагнитное поле спокойное;Ветер западный 2-5 м/с
2008-11-11, 08:00;0;88;754;Геомагнитное поле спокойное;Ветер западный 1-3 м/с
2008-11-11, 14:00;2;82;747;Геомагнитное поле спокойное;Ветер западный 1-3м/с
2008-11-12, 08:00;5;82;743;Геомагнитное поле спокойное;Ветер западный 3-8 м/с
2008-11-12, 14:00;8;71;742;Геомагнитное поле спокойное;Ветер западный 7-9 м/с
2008-11-13, 08:00;0;88;745;Геомагнитное поле спокойное;Ветер западный 2-5м/с
2008-11-13, 14:00;6;47;746;Геомагнитное поле спокойное;Ветер северо-западный 5-10 м/с
2008-11-14, 08:00;-1;81;751;Геомагнитное поле спокойное;Ветер юго-западный 1-3м/с
2008-11-14, 14:00;6;55;751;Геомагнитное поле спокойное;Ветер юго-западный 1-2 м/с
2008-11-15, 08:00;-5;86;749;Геомагнитное поле спокойное;Ветер юго-западный 1-4м/с
2008-11-15, 13:00;4;56;749;Геомагнитное поле спокойное;Ветер 
2008-11-16, 09:00;-1;88;744;Геомагнитное поле спокойное;Ветер юго-западный 1-4м/с
2008-11-16, 14:00;4;65;743;Геомагнитное поле спокойное;Ветер юго-западный 3-7 м/с
2008-11-17, 08:00;3;84;739;Геомагнитное поле спокойное;Ветер юго-западный 1-4м/с
2008-11-17, 14:00;5;75;738;Геомагнитное поле спокойное;Ветер южный 4-10 м/с
2008-11-18, 08:00;3;83;741;Геомагнитное поле спокойное;Ветер юго-западный 2-6 м/с
2008-11-18, 14:00;5;743;743;Геомагнитное поле спокойное;Ветер юго-западный 2-5 м/с
2008-11-19, 08:00;3;90;741;Геомагнитное поле спокойное;Ветер южный 3-7м/с
2008-11-19, 13:00;6;55;741;Геомагнитное поле спокойное;Ветер южный 2-8 м/с
2008-11-20, 08:00;-2;77;736;Геомагнитное поле спокойное;Ветер юго-западный 3-6м/с
2008-11-20, 14:00;2;57;739;Геомагнитное поле спокойное;Ветер юго-западный 7-9 м/с
2008-11-21, 08:00;-2;85;736;Геомагнитное поле спокойное;Ветер юго-восточный2-8м/с
2008-11-21, 14:00;1;94;734;Геомагнитное поле спокойное;Ветер южный 3-8 м/с
2008-11-22, 08:00;2;89;734;Геомагнитное поле спокойное;Ветер юго-западный 5-8м/с
2008-11-22, 14:00;6;75;735;Геомагнитное поле спокойное;Ветер юго-западный 5-8м/с
2008-11-23, 08:00;5;90;743;Геомагнитное поле спокойное;Ветер слабый
2008-11-23, 14:00;7;76;745;Геомагнитное поле спокойное;Ветер юго-западный  4 м/с
2008-11-24, 08:00;2;95;746;Геомагнитное поле спокойное;Ветер южный2-6м/с
2008-11-24, 14:00;2;95;746;Геомагнитное поле неустойчивое;Ветер южный 4-9 м/с
2008-11-25, 08:00;4;93;741;Геомагнитное поле спокойное;Ветер южный 3-7 м/с
2008-11-25, 14:00;2;85;745;Геомагнитное поле неустойчивое;Ветер северо-западный 3-5 м/с
2008-11-26, 08:00;-5;90;749;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2008-11-26, 15:00;0;86;748;Геомагнитное поле спокойное;Ветер южный 3-7м/с
2008-11-27, 08:00;1;96;737;Геомагнитное поле спокойное;Ветер южный 4-7м/с
2008-11-27, 14:00;4;80;734;Геомагнитное поле спокойное;Ветер южный 5-8 м/с
2008-11-28, 08:00;1;92;733;Геомагнитное поле спокойное;Ветер западный 4-9м/с
2008-11-28, 09:00;1;92;733;Геомагнитное поле ;Ветер западный 4-9м/с
2008-11-29, 08:00;-1;68;746;Геомагнитное поле спокойное;Ветер юго-западный 3-6м/с
2008-11-29, 13:00;2;73;746;Геомагнитное поле спокойное;Ветер юго-западный 2-7 м/с
2008-11-30, 08:00;1;83;750;Геомагнитное поле спокойное;Ветер юго-западный 1-3м/с
2008-11-30, 14:00;3;66;751;Геомагнитное поле спокойное;Ветер западный 2-4м/с
2008-12-01, 08:00;1;88;757;Геомагнитное поле спокойное;Ветер восточный 1-3м/с
2008-12-01, 14:00;-2;91;760;Геомагнитное поле спокойное;Ветер восточный 2-5 м/с
2008-12-02, 08:00;-1;95;760;Геомагнитное поле спокойное;Ветер южный 3-6 м/с
2008-12-02, 14:00;0;94;759;Геомагнитное поле спокойное;Ветер южный 6 м/с
2008-12-03, 08:00;-1;83;756;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2008-12-03, 14:00;3;73;756;Геомагнитное поле неустойчивое;Ветер юго-западный 1-2 м/с
2008-12-04, 08:00;1;77;754;Геомагнитное поле неустойчивое;Ветер южный 1-4 м/с
2008-12-04, 14:00;3;53;753;Геомагнитное поле спокойное;Ветер западный 1-3м/с
2008-12-05, 08:00;3;75;746;Геомагнитное поле спокойно;Ветер юго-западный 3-7м/с
2008-12-05, 11:00;3;75;746;Геомагнитное поле спокойное;Ветер юго-западный 2-7м/с
2008-12-06, 08:00;4;75;746;Геомагнитное поле спокойное;Ветер южный 2-6м/с
2008-12-06, 14:00;9;23;743;Геомагнитное поле спокойное;Ветер юго-западный 2-7 м/с
2008-12-07, 08:00;4;70;744;Геомагнитное поле спокойное;Ветер тихо
2008-12-07, 14:00;4;67;744;Геомагнитное поле спокойное;Ветер юго-западный 3-7 м/с
2008-12-08, 08:00;-1;95;744;Геомагнитное поле спокойное;Ветер тихо
2008-12-08, 14:00;1;94;744;Геомагнитное поле спокойное;Ветер южный 1-3
2008-12-09, 08:00;0;73;744;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2008-12-09, 14:00;8;35;745;Геомагнитное поле спокойное;Ветер южный 1-3м/с
2008-12-10, 08:00;0;69;747;Геомагнитное поле споойное;Ветер тихо
2008-12-10, 14:00;6;51;749;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2008-12-11, 08:00;-2;91;752;Геомагнитное поле неустойчивое;Ветер тихо
2008-12-11, 14:00;1;75;752;Геомагнитное поле спокойное;Ветер юго-восточный 2-4 м/с
2008-12-12, 08:00;-1;89;750;Геомагнитное поле спокойное;Ветер тихо
2008-12-12, 14:00;0;96;748;Геомагнитное поле спокойное;Ветер северо-западный 1-3 м/с
2008-12-13, 08:00;-5;86;743;Геомагнитное поле спокойное;Ветер северо-западный 2-4м/с
2008-12-13, 14:00;-4;84;741;Геомагнитное поле спокойное;Ветер северо-западный 3-6 м/с
2008-12-14, 08:00;-6;84;746;Геомагнитное поле спокойное;Ветер северный 5-7м/с
2008-12-14, 14:00;-9;83;749;Геомагнитное поле спокойное;Ветер северный 5-10 м/с
2008-12-15, 08:00;-17;85;753;Геомагнитное поле спокойное;Ветер тихо
2008-12-15, 14:00;-13;75;753;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2008-12-16, 08:00;-17;90;747;Геомагнитное поле спокойное;Ветер тихо
2008-12-16, 14:00;-8;74;746;Геомагнитное поле спокойное;Ветер западный 2-5 м/с
2008-12-17, 08:00;-11;90;753;Геомагнитное поле спокойное;Ветер северо-западный 1-4 м/с
2008-12-17, 14:00;-8;84;753;Геомагнитное поле спокойное;Ветер северо-западный 5 м/с
